Downloaded URL,Size in Bytes,No of outlinks,ContentType
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/john-glenn,281524,773,text/html
https://www.nytimes.com/2018/03/19/obituaries/larry-kwong-94-dies-nhls-first-asian-american-player.html,237992,113,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/daniel-berrigan,281381,773,text/html
https://www.nytimes.com/2018/05/24/obituaries/laszlo-tabori-long-distance-running-coach-dies-at-86.html,248145,124,text/html
https://www.nytimes.com/2018/11/18/obituaries/ramona-ripston-dead.html,257454,123,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/garry-marshall,281882,771,text/html
https://www.nytimes.com/2018/06/17/obituaries/martin-bregman-dead-serpico-scarface-producer.html,236771,120,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/karel-husa,280411,771,text/html
https://www.nytimes.com/2018/02/23/obituaries/nanette-fabray-star-of-tv-and-stage-comedies-dies-at-97.html,239184,113,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/yaffa-eliach,281394,771,text/html
https://www.nytimes.com/2018/10/22/obituaries/joachim-ronneberg-dead.html,267984,117,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/wolfgang-suschitzky,280941,771,text/html
https://www.nytimes.com/2018/09/07/obituaries/amanda-kyle-wiliams-dead.html,239704,118,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/categories/science-technology,87506,104,text/html
https://www.nytimes.com/2018/10/01/obituaries/jerry-gonzalez-innovator-of-latin-jazz-is-dead-at-69.html,241735,123,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/aileen-mehle,280873,771,text/html
https://www.nytimes.com/2018/03/20/obituaries/peter-g-peterson-dies-power-from-wall-st-to-washington.html,279980,123,text/html
https://www.nytimes.com/2023/10/05/movies/foe-review.html?rref=collection%2Fcollection%2Fmovie-guide,261529,139,text/html
https://www.nytimes.com/2018/10/22/obituaries/wen-c-fong-dead.html,256603,131,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/charles-schultze,281485,771,text/html
https://www.nytimes.com/2018/06/06/obituaries/red-schoendienst-dead-cardinals.html,243168,113,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/antonin-scalia,282349,777,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/alan-rickman,281890,774,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/grant-tinker,281279,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/anna-dewdney,281193,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/anne-jackson,281410,773,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/daniel-aaron,281037,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/glenn-yarbrough,280943,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/dale-bumpers,281288,771,text/html
https://www.nytimes.com/by/christopher-stanford,342875,57,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/renato-bialetti,281050,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/vera-rubin,281040,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/joe-ligon,280862,772,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/al-wistert,281315,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/betsy-bloomingdale,281343,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/raymond-tomlinson,281391,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/ivo-pitanguy,281803,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/vera-caslavska,281335,771,text/html
https://www.nytimes.com/2023/09/15/crosswords/wordle-review-answer-818.html,268870,131,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/categories/politics-public-affairs,109337,184,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/brian-bedford,281096,772,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/ettore-scola,280919,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/jay-fishman,282152,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/edgar-mitchell,280825,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/jayw-forrester,281349,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/johan-cruyff,281344,773,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/sammy-lee,281469,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/gregory-rabassa,281203,771,text/html
https://www.nytimes.com/interactive/2016/obituaries/notable-deaths/robert-vaughn,281266,771,text/html
https://www.nytimes.com/interactive/2019/04/02/climate/pricing-carbon-emissions.html,142111,55,text/html
https://www.nytimes.com/2009/12/07/business/global/07iht-rbogcarbon.html,226130,113,text/html
https://www.nytimes.com/2023/09/21/opinion/college-sports-broken.html,260201,121,text/html
https://www.nytimes.com/wirecutter/reviews/travelpro-luggage-review/,363783,663,text/html
https://www.nytimes.com/2021/10/26/climate/greenhouse-gas-emissions-un-climate-report.html,270861,124,text/html
https://www.nytimes.com/2021/04/19/climate/wood-pellet-industry-climate.html,374448,126,text/html
https://www.nytimes.com/wirecutter/reviews/best-bike-rack-basket-panniers/,591378,722,text/html
https://www.nytimes.com/2022/09/27/business/energy-environment/israel-lebanon-natural-gas-europe.html?searchResultPosition=1,268889,134,text/html
https://www.nytimes.com/2015/10/29/business/energy-environment/a-gas-discovery-in-egypt-threatens-to-upend-mideast-energy-diplomacy.html?searchResultPosition=4,265510,121,text/html
https://www.nytimes.com/wirecutter/reviews/best-bike-handlebar-bag/,675659,727,text/html
https://www.nytimes.com/2022/06/15/business/eu-gas-egypt-israel.html,247222,135,text/html
https://www.nytimes.com/2023/07/27/business/energy-environment/israel-gas-europe.html,343002,120,text/html
https://www.nytimes.com/wirecutter/reviews/best-travel-carrier-for-cats-and-small-dogs/,686315,747,text/html
https://www.nytimes.com/wirecutter/reviews/best-vacuum-sealer/,651611,745,text/html
https://www.nytimes.com/2023/04/12/business/china-sodium-batteries.html,284928,120,text/html
https://www.nytimes.com/2023/07/21/business/economy/ford-china-battery-catl.html,283391,134,text/html
https://www.nytimes.com/wirecutter/authors/michael-sullivan/,366600,644,text/html
https://www.nytimes.com/wirecutter/authors/winnie-yang/,322828,644,text/html
https://www.nytimes.com/wirecutter/blog/gear-coffee-experts-use-at-home/,383903,678,text/html
https://www.nytimes.com/wirecutter/blog/apple-event-september-2023-recap/,378984,671,text/html
https://www.nytimes.com/wirecutter/blog/how-to-connect-your-new-turntable-to-any-audio-system/,384189,682,text/html
https://www.nytimes.com/wirecutter/blog/get-better-tv-sound-without-a-lot-of-wires/,356904,657,text/html
https://www.nytimes.com/wirecutter/blog/automatic-room-correction/,372820,665,text/html
https://www.nytimes.com/2019/12/31/dining/flexitarian-eating-less-meat.html?action=click&pgtype=Article&state=default&module=styln-climate-food&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,347808,173,text/html
https://www.nytimes.com/2019/04/30/climate/these-five-cuisines-are-easier-on-the-planet.html?action=click&pgtype=Article&state=default&module=styln-climate-food&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,317710,136,text/html
https://www.nytimes.com/wirecutter/blog/8k-tv-upgrade/,354983,659,text/html
https://www.nytimes.com/interactive/2019/04/30/climate/your-diet-quiz-global-warming.html?action=click&pgtype=Article&state=default&module=styln-climate-food&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,152059,50,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-induction-cooktop/?action=click&pgtype=Article&state=default&module=styln-climate-food&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,758478,715,text/html
https://www.nytimes.com/2015/03/04/dining/tips-to-reduce-food-waste.html?action=click&pgtype=Article&state=default&module=styln-climate-food&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,272004,136,text/html
https://www.nytimes.com/audio/app/2022/11/08/magazine/puerto-rico-farms-hurricanes.html?referringSource=audioAppPromo,60651,19,text/html
https://www.nytimes.com/2017/09/24/us/puerto-rico-hurricane-maria-agriculture-.html,265726,124,text/html
https://www.nytimes.com/2022/03/11/dining/induction-cooking.html?action=click&pgtype=Article&state=default&module=styln-climate-food&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,340484,159,text/html
https://www.nytimes.com/2016/07/20/arts/design/gagosian-gallery-to-pay-new-york-state-4-3-million.html,237168,124,text/html
https://www.nytimes.com/2023/09/20/opinion/young-voters-2024.html,276240,126,text/html
https://www.nytimes.com/2023/06/29/us/politics/supreme-court-admissions-affirmative-action-harvard-unc.html,310815,127,text/html
https://www.nytimes.com/2021/12/11/opinion/great-resignation-labor-shortage.html,248121,124,text/html
https://www.nytimes.com/wirecutter/money/spacesaver-storage-bag-deals/,355956,664,text/html
https://www.nytimes.com/wirecutter/home-garden/storage-home-garden/,421979,681,text/html
https://www.nytimes.com/wirecutter/reviews/closet-organizing-ideas/,822860,799,text/html
https://www.nytimes.com/wirecutter/lists/smart-home-for-apartments-and-renters/,452220,752,text/html
https://www.nytimes.com/wirecutter/kitchen-dining/entertaining/,472358,703,text/html
https://www.nytimes.com/wirecutter/reviews/libbey-all-purpose-wine-glass-review/,368042,659,text/html
https://www.nytimes.com/wirecutter/reviews/cat-essentials/,412488,675,text/html
https://www.nytimes.com/wirecutter/reviews/best-cat-trees-for-apartments/,504464,679,text/html
https://www.nytimes.com/wirecutter/reviews/best-pet-subscription-boxes/,666746,735,text/html
https://www.nytimes.com/wirecutter/authors/daniela-gorny/,323812,645,text/html
https://www.nytimes.com/wirecutter/blog/want-to-gift-someone-a-pet-heres-what-to-do-first/,347975,670,text/html
https://www.nytimes.com/wirecutter/blog/pros-cons-automatic-feeder/,367073,678,text/html
https://www.nytimes.com/wirecutter/home-garden/furniture/,395765,672,text/html
https://www.nytimes.com/wirecutter/reviews/best-automatic-feeder-for-cats-and-small-dogs/,574449,722,text/html
https://www.nytimes.com/wirecutter/blog/dog-poop-dirty-rugs-and-other-disappointing-truths-about-robot-vacuums/,344361,653,text/html
https://www.nytimes.com/1957/05/13/archives/art-downtown-shows-group-exhibitions-on-view-at-the-tanager-camino.html,196486,112,text/html
https://www.nytimes.com/2022/07/20/style/was-this-the-art-party-of-the-summer.html,295877,122,text/html
https://www.nytimes.com/2020/10/15/arts/design/art-galleries-tribeca-lower-manhattan.html,280641,131,text/html
https://www.nytimes.com/wirecutter/blog/holiday-decor-pet-safety/,373980,683,text/html
https://www.nytimes.com/wirecutter/reviews/new-cat-checklist/,607470,747,text/html
https://www.nytimes.com/2018/08/22/arts/design/dialectics-of-entanglement-gallery-review.html,230870,113,text/html
https://www.nytimes.com/1978/07/13/archives/harold-rosenberg-is-dead-at-72-art-critic-for-the-new-yorker.html,218615,112,text/html
https://www.nytimes.com/wirecutter/reviews/best-pet-insurance/,458746,684,text/html
https://www.nytimes.com/2016/10/16/arts/fifty-years-later-black-panthers-art-still-resonates.html,290459,119,text/html
https://www.nytimes.com/wirecutter/reviews/groom-your-dog-or-cat-at-home/,451321,709,text/html
https://www.nytimes.com/2023/06/07/t-magazine/rick-lowe-project-row-houses.html,330309,119,text/html
https://www.nytimes.com/wirecutter/reviews/why-we-love-ruggable-washable-rugs/,435073,689,text/html
https://www.nytimes.com/wirecutter/reviews/best-rug-pads/,478815,689,text/html
https://www.nytimes.com/wirecutter/reviews/learning-toys-and-stem-toys-we-love/,596542,737,text/html
https://www.nytimes.com/interactive/2020/11/16/magazine/mo-willems-interview.html,198409,122,text/html
https://www.nytimes.com/wirecutter/reviews/favorite-video-games-february-2023/,437509,676,text/html
https://www.nytimes.com/wirecutter/reviews/best-balance-bike/,723809,734,text/html
https://www.nytimes.com/wirecutter/reviews/snoo-smart-sleeper-what-to-know/,514746,703,text/html
https://www.nytimes.com/wirecutter/reviews/favorite-video-games-april-2023/,400517,669,text/html
https://www.nytimes.com/wirecutter/lists/gear-and-peripherals-for-pc-gaming/,477535,777,text/html
https://www.nytimes.com/wirecutter/blog/oxenfree-2-review-netflix/,344213,656,text/html
https://www.nytimes.com/wirecutter/reviews/best-couch-co-op-nintendo-switch-games/,458591,696,text/html
https://www.nytimes.com/wirecutter/lists/most-popular-clothing-picks-2022/,636301,967,text/html
https://www.nytimes.com/2023/08/08/us/los-angeles-city-strike.html,235996,117,text/html
https://www.nytimes.com/2023/10/04/business/american-airlines-david-ryan-harris-trafficking.html,241879,114,text/html
https://www.nytimes.com/crosswords/game/mini,75550,46,text/html
https://www.nytimes.com/2023/07/01/us/workers-labor-unions-los-angeles-california.html,277400,135,text/html
https://www.nytimes.com/2023/10/04/health/kaiser-permanente-strike-health-care.html,301544,122,text/html
https://www.nytimes.com/interactive/2023/10/04/us/dianne-feinstein-death-san-francisco.html?shared=1,580110,118,text/html
https://www.nytimes.com/2023/10/04/health/kaiser-strike-health-care.html,289571,112,text/html
https://www.nytimes.com/2023/10/03/us/kevin-mccarthy-house-speaker.html,261600,124,text/html
https://www.nytimes.com/newsletters/california-today,83382,34,text/html
https://www.nytimes.com/2023/09/30/style/attending-wedding-alone.html,248148,123,text/html
https://www.nytimes.com/section/climate,955933,86,text/html
https://www.nytimes.com/spotlight/graphics,1048576,78,text/html
https://www.nytimes.com/video/arts,1048576,54,text/html
https://www.nytimes.com/2023/10/05/style/not-their-parents-south-asian-weddings.html,285659,132,text/html
https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-080e7ec6514fdc62bcbb7966d9b257d2.png,2440,0,image/png
https://www.nytimes.com/section/arts/television,565846,83,text/html
https://www.nytimes.com/2023/10/08/world/europe/hroza-ukraine-attack.html,292642,136,text/html
https://www.nytimes.com/news-event/coronavirus,943141,114,text/html
https://www.nytimes.com/section/opinion/columnists,631252,56,text/html
https://www.nytimes.com/section/fashion/weddings,946024,144,text/html
https://www.nytimes.com/2023/10/08/us/texas-migrants-housing-colony-ridge.html,306357,121,text/html
https://www.nytimes.com/2023/10/08/opinion/supreme-court-reputation.html,258155,127,text/html
https://www.nytimes.com/2023/10/07/opinion/kevin-mccarthy-speaker-democracy.html,233377,126,text/html
https://www.nytimes.com/puzzles/letter-boxed,97537,58,text/html
https://www.nytimes.com/2023/10/07/opinion/gaza-israel-hamas.html,274829,125,text/html
https://www.nytimes.com/2023/10/08/world/europe/sexual-assault-france-farid-el-hairy.html,326057,126,text/html
https://www.nytimes.com/2023/10/08/world/asia/china-women-defying-beauty.html,266289,119,text/html
https://www.nytimes.com/section/arts/dance,472727,77,text/html
https://www.nytimes.com/2023/10/07/style/duplicate-substitute-wedding-engagement-rings.html,277989,118,text/html
https://www.nytimes.com/section/technology,967546,83,text/html
https://www.nytimes.com/section/science,991130,113,text/html
https://www.nytimes.com/2023/10/08/briefing/israel-gaza-hamas.html,318623,161,text/html
https://www.nytimes.com/2023/10/07/opinion/us-china-music-connection.html,245720,125,text/html
https://www.nytimes.com/games/connections,9165,14,text/html
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png,1184,0,image/png
https://www.nytimes.com/2023/10/08/us/puerto-rico-drivers-license-usa.html,252333,117,text/html
https://www.nytimes.com/2023/10/08/opinion/climate-change-africa-debt.html,268517,134,text/html
https://www.nytimes.com/section/opinion/sunday,520008,56,text/html
https://www.nytimes.com/spotlight/wordle-review,449343,53,text/html
https://www.nytimes.com/spotlight/opinion-video,568745,68,text/html
https://www.nytimes.com/2023/10/05/us/covid-vaccination-cards-cdc.html,237059,136,text/html
https://www.nytimes.com/2023/04/26/health/bcg-vaccine-covid.html?pageType=LegacyCollection&collectionName=Covid-19%2BVaccines&label=Covid-19%2BVaccines&module=hub_Band&region=inline&template=storyline_band_recirc,234048,124,text/html
https://www.nytimes.com/2023/08/16/us/politics/passport-processing-delays.html?pageType=LegacyCollection&collectionName=coronavirus-travel&label=coronavirus-travel&module=hub_Band&region=inline&template=storyline_band_recirc,245591,130,text/html
https://www.nytimes.com/2023/08/07/business/yellow-trucking-bankruptcy.html?pageType=LegacyCollection&collectionName=Coronavirus%2BMarkets&label=Coronavirus%2BMarkets&module=hub_Band&region=inline&template=storyline_band_recirc,265960,119,text/html
https://www.nytimes.com/2023/08/17/well/live/covid-reinfection.html,241729,128,text/html
https://www.nytimes.com/interactive/2020/us/covid-19-vaccine-doses.html?pageType=LegacyCollection&collectionName=Maps%2Band%2BTrackers&label=Maps%2Band%2BTrackers&module=hub_Band&region=inline&template=storyline_band_recirc,605999,274,text/html
https://www.nytimes.com/2023/09/20/us/politics/free-covid-tests-biden.html,241686,120,text/html
https://www.nytimes.com/interactive/2021/us/covid-cases.html?pageType=LegacyCollection&collectionName=Maps%2Band%2BTrackers&label=Maps%2Band%2BTrackers&module=hub_Band&region=inline&template=storyline_band_recirc,1048576,235,text/html
https://www.nytimes.com/interactive/2023/us/covid-personalized-tracker.html?pageType=LegacyCollection&collectionName=Maps%2Band%2BTrackers&label=Maps%2Band%2BTrackers&module=hub_Band&region=inline&template=storyline_band_recirc,793349,236,text/html
https://www.nytimes.com/2023/07/07/business/cruise-lines-stock-market.html?pageType=LegacyCollection&collectionName=coronavirus-travel&label=coronavirus-travel&module=hub_Band&region=inline&template=storyline_band_recirc,292547,120,text/html
https://www.nytimes.com/2023/05/12/us/covid-emergency-end.html?pageType=LegacyCollection&collectionName=Covid-19%2BVaccines&label=Covid-19%2BVaccines&module=hub_Band&region=inline&template=storyline_band_recirc,255502,128,text/html
https://www.nytimes.com/2023/08/29/well/live/covid-masks-guidance.html,242632,131,text/html
https://www.nytimes.com/es/2023/10/02/espanol/premio-nobel-medicina-covid-vacuna.html,318405,132,text/html
https://www.nytimes.com/2023/09/21/business/interest-rates-federal-reserve.html?pageType=LegacyCollection&collectionName=Coronavirus%2BMarkets&label=Coronavirus%2BMarkets&module=hub_Band&region=inline&template=storyline_band_recirc,268361,124,text/html
https://www.nytimes.com/interactive/2021/world/covid-cases.html?pageType=LegacyCollection&collectionName=Maps%2Band%2BTrackers&label=Maps%2Band%2BTrackers&module=hub_Band&region=inline&template=storyline_band_recirc,1048576,220,text/html
https://www.nytimes.com/2023/10/06/us/toxic-miracle-mineral-solution-sentencing.html,239316,114,text/html
https://www.nytimes.com/international/section/arts/music,745562,87,text/html
https://www.nytimes.com/2023/10/05/arts/music/met-opera-north-carolina-radio.html,242145,125,text/html
https://www.nytimes.com/2023/10/06/arts/music/drake-for-all-the-dogs-album-release.html,245926,133,text/html
https://www.nytimes.com/2023/10/05/arts/music/russell-sherman-dead.html,252536,127,text/html
https://www.nytimes.com/2023/10/05/movies/dicks-the-musical-review.html,272955,124,text/html
https://www.nytimes.com/2023/10/05/arts/music/robert-glasper-blue-note-residency.html,271545,148,text/html
https://www.nytimes.com/2023/10/05/arts/music/tzadik-music-streaming.html,265649,138,text/html
https://www.nytimes.com/newsletters/signup/MS,83356,34,text/html
https://www.nytimes.com/2023/10/06/business/rich-paul-nba-agent.html,285096,118,text/html
https://www.nytimes.com/2023/10/05/movies/joan-baez-i-am-a-noise-review.html,259398,121,text/html
https://www.nytimes.com/spotlight/classical-music-reviews,389085,55,text/html
https://www.nytimes.com/2023/10/05/arts/music/tupac-murder-testimony-keffe-d.html,304174,124,text/html
https://www.nytimes.com/2023/10/05/arts/music/kate-soper-the-hunt-opera.html,260604,125,text/html
https://www.nytimes.com/2023/10/06/arts/music/fast-dance-music-europe.html,273894,126,text/html
https://www.nytimes.com/ca/section/arts/music,745408,87,text/html
https://www.nytimes.com/column/popcast-pop-music-podcast,258606,56,text/html
https://www.nytimes.com/2022/10/07/us/politics/biden-putin-armageddon-nuclear-threat.html,277721,133,text/html
https://www.nytimes.com/by/paul-sonne,434383,57,text/html
https://www.nytimes.com/by/david-e-sanger,675613,64,text/html
https://www.nytimes.com/2022/09/29/world/europe/russia-ukraine-annexation-regions.html,253064,137,text/html
https://www.nytimes.com/2023/10/02/video/russia-nuclear-missile.html,265950,116,text/html
https://www.nytimes.com/ca/section/opinion/columnists,630478,56,text/html
https://www.nytimes.com/2023/10/06/opinion/nobel-prize-womens-rights.html,267046,128,text/html
https://www.nytimes.com/2023/10/06/opinion/winning-time-tv-hbo.html,276971,132,text/html
https://www.nytimes.com/international/section/opinion/columnists,630945,56,text/html
https://www.nytimes.com/2023/10/06/opinion/joe-biden-trump-election.html,310842,124,text/html
https://www.nytimes.com/2023/10/06/opinion/republicans-house-kevin-mccarthy-chaos.html,494470,146,text/html
https://www.nytimes.com/2023/10/04/us/politics/rudy-giuliani-drinking.html,376215,156,text/html
https://www.nytimes.com/interactive/2023/10/05/travel/things-to-do-florence.html,224579,157,text/html
https://www.nytimes.com/2023/10/06/opinion/childhood-cancer-recovery.html,373621,132,text/html
https://www.nytimes.com/2023/10/04/us/politics/house-speaker-mccarthy.html,271106,133,text/html
https://www.nytimes.com/2023/10/06/us/politics/republicans-speaker-vote-jordan-scalise.html,243769,124,text/html
https://www.nytimes.com/2023/10/03/us/matt-gaetz-florida-voters.html,268149,130,text/html
https://www.nytimes.com/2023/10/02/realestate/scotland-villa-home-renovation.html,322239,124,text/html
https://www.nytimes.com/2008/12/30/world/middleeast/30mideast.html,271280,119,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/hamas-hostages-israel-video.html,241574,128,text/html
https://www.nytimes.com/by/juliette-gu-ron-gabrielle,377200,54,text/html
https://www.nytimes.com/2021/09/23/us/politics/israel-iron-dome-congress.html,267948,130,text/html
https://www.nytimes.com/live/2021/05/12/world/israel-jerusalem-gaza?smid=nytcore-ios-share&referringSource=articleShare,993213,162,text/html
https://www.nytimes.com/1993/09/14/world/mideast-accord-overview-rabin-arafat-seal-their-accord-clinton-applauds-brave.html,252016,123,text/html
https://www.nytimes.com/1956/09/30/archives/suez-crisis-pressure-hardens-arab-unity-nations-rally-to-nassers.html,198747,112,text/html
https://www.nytimes.com/2000/09/08/world/summit-new-york-camp-david-aftermath-clinton-won-t-meet-his-goal-mideast-peace.html,229907,115,text/html
https://www.nytimes.com/by/aaron-boxerman,407498,53,text/html
https://www.nytimes.com/by/tiffany-may,499949,58,text/html
https://www.nytimes.com/2023/01/27/world/middleeast/jerusalem-attack-killed.html,263436,118,text/html
https://www.nytimes.com/2012/11/24/world/middleeast/israel-gaza-conflict.html,315713,129,text/html
https://www.nytimes.com/article/israel-judicial-overhaul-vote.html,271231,127,text/html
https://www.nytimes.com/vi-assets/static-assets/live-favicon-29072d699076b4150ceb4d77a33c448e.ico,4286,0,image/vnd.microsoft.icon
https://www.nytimes.com/live/2023/10/08/world/israel-gaza-attack-hamas-news/f617155f-e702-5192-8ade-8ec0b62feca1?smid=url-share,1048576,186,text/html
https://www.nytimes.com/2005/08/19/international/middleeast/israeli-withdrawal-from-gaza-proceeds-faster-than.html,218598,112,text/html
https://www.nytimes.com/by/andres-r-martinez,785244,56,text/html
https://www.nytimes.com/video/world/middleeast/100000008849579/israel-lebanon-gaza-strikes.html,1048576,53,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/for-many-israelis-the-attacks-have-haunting-echoes-of-the-1973-yom-kippur-war.html,230275,123,text/html
https://www.nytimes.com/2023/07/11/world/middleeast/israel-protests-judicial-overhaul.html,314291,127,text/html
https://www.nytimes.com/2023/10/03/crosswords/wordle-review-answer-836.html,261824,130,text/html
https://www.nytimes.com/2023/09/29/crosswords/wordle-review-answer-832.html,267193,130,text/html
https://www.nytimes.com/2023/10/08/crosswords/wordle-review-answer-841.html,263011,129,text/html
https://www.nytimes.com/2023/10/04/crosswords/wordle-review-answer-837.html,266327,127,text/html
https://www.nytimes.com/2023/10/02/crosswords/wordle-review-answer-835.html,254961,132,text/html
https://www.nytimes.com/2023/10/07/crosswords/wordle-review-answer-840.html,264750,131,text/html
https://www.nytimes.com/2023/10/05/crosswords/wordle-review-answer-838.html,265417,129,text/html
https://www.nytimes.com/2023/10/01/crosswords/wordle-review-answer-834.html,262111,129,text/html
https://www.nytimes.com/2023/09/30/crosswords/wordle-review-answer-833.html,266942,132,text/html
https://www.nytimes.com/2023/10/06/crosswords/wordle-review-answer-839.html,266644,130,text/html
https://www.nytimes.com/international/section/opinion/editorials,414940,56,text/html
https://www.nytimes.com/2023/09/23/opinion/us-china-trade.html,266241,128,text/html
https://www.nytimes.com/2023/09/28/opinion/trump-debate-milley.html,260505,144,text/html
https://www.nytimes.com/2023/10/01/opinion/mccarthy-shutdown.html,256429,133,text/html
https://www.nytimes.com/2023/09/06/opinion/seniors-home-care-aging.html,341556,183,text/html
https://www.nytimes.com/2023/09/01/opinion/pepfar-abortion-republicans.html,295198,142,text/html
https://www.nytimes.com/2023/09/06/opinion/alabama-congressional-district-ruling.html,264041,135,text/html
https://www.nytimes.com/2023/10/03/opinion/kevin-mccarthy-speaker-vote.html,259365,125,text/html
https://www.nytimes.com/2023/09/15/opinion/ukraine-russia-negotiations.html,272403,134,text/html
https://www.nytimes.com/2023/09/27/opinion/editorials/uaw-strike-workweek-hours.html,262258,130,text/html
https://www.nytimes.com/section/opinion/international-world,335522,57,text/html
https://www.nytimes.com/2022/12/07/opinion/putin-russia-ukraine-church-sermon.html,249074,125,text/html
https://www.nytimes.com/2023/03/28/opinion/alexander-skarsgard-partha-dasgupta-economy.html,246605,123,text/html
https://www.nytimes.com/2023/05/04/opinion/alcohol-tax-costs.html,293905,126,text/html
https://www.nytimes.com/2023/08/17/opinion/opioids-chronic-pain-patients.html,245031,122,text/html
https://www.nytimes.com/2023/05/18/opinion/conversion-therapy-queer-orthodox-jewish.html,235767,122,text/html
https://www.nytimes.com/by/adam-b-ellick,487137,53,text/html
https://www.nytimes.com/2023/09/12/opinion/borderline-personality-disorder-kaitlin-prest.html,241828,123,text/html
https://www.nytimes.com/2023/06/21/opinion/sierra-leone-free-education.html,248728,130,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-toaster-oven/,982953,809,text/html
https://www.nytimes.com/wirecutter/reviews/best-memory-foam-pillows/,588237,713,text/html
https://www.nytimes.com/wirecutter/reviews/best-pull-up-bars/,642628,731,text/html
https://www.nytimes.com/wirecutter/reviews/best-insulated-jacket/,752212,734,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-advent-calendars/,505011,708,text/html
https://www.nytimes.com/wirecutter/reviews/best-standalone-vr-headset/,548240,700,text/html
https://www.nytimes.com/wirecutter/reviews/best-modern-bed-frames/,811416,776,text/html
https://www.nytimes.com/wirecutter/electronics/tvs/,437418,684,text/html
https://www.nytimes.com/wirecutter/reviews/best-tricycles/,653227,710,text/html
https://www.nytimes.com/wirecutter/reviews/best-ironing-board/,549903,698,text/html
https://www.nytimes.com/wirecutter/reviews/best-walkers/,556963,698,text/html
https://www.nytimes.com/wirecutter/reviews/best-ipad-pro-keyboard-cases/,605863,699,text/html
https://www.nytimes.com/wirecutter/reviews/best-wi-fi-extender/,612896,708,text/html
https://www.nytimes.com/wirecutter/gifts/best-gifts-for-4-year-olds/,593842,734,text/html
https://www.nytimes.com/wirecutter/reviews/best-travel-strollers/,607462,714,text/html
https://www.nytimes.com/wirecutter/outdoors/apparel/,475347,699,text/html
https://www.nytimes.com/wirecutter/electronics/computers/,475453,696,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-grills/,649389,721,text/html
https://www.nytimes.com/wirecutter/reviews/best-thermometer-for-kids-and-adults/,657508,729,text/html
https://www.nytimes.com/wirecutter/reviews/best-trash-can/,724674,751,text/html
